mag_a,mag_b,backbone,image_idx,csi
VN26_x20,VN26_x50,mobilenetv3,12,0.13571102346133523
VN26_x20,VN26_x50,mobilenetv3,13,0.16687129740148365
VN26_x20,VN26_x50,mobilenetv3,14,0.13211801972664264
VN26_x20,VN26_x50,mobilenetv3,15,0.2980150630476006
VN26_x20,VN26_x50,mobilenetv3,16,0.14278279560054633
VN26_x20,VN26_x50,mobilenetv3,17,0.22300943531110592
VN26_x20,VN26_x50,mobilenetv3,18,0.2209527472237679
VN26_x20,VN26_x50,mobilenetv3,19,0.1672793762540139
VN26_x20,VN26_x50,mobilenetv3,20,0.1842955907232219
VN26_x20,VN26_x50,mobilenetv3,21,0.19188596854645876
VN26_x20,VN26_x50,mobilenetv3,22,0.18584982917012263
VN26_x20,VN26_x50,mobilenetv3,23,0.16862870630080462
VN26_x20,VN26_x50,mobilenetv3,24,0.1842079617763155
VN26_x20,VN26_x50,mobilenetv3,25,0.15488090528573914
VN26_x20,VN26_x50,mobilenetv3,26,0.18806451343812017
VN26_x20,VN26_x50,mobilenetv3,27,0.15365059638987133
VN26_x20,VN26_x50,mobilenetv3,28,0.1522775134340736
VN26_x20,VN26_x50,mobilenetv3,29,0.1792598779509835
VN26_x20,VN26_x50,mobilenetv3,30,0.1561642724399703
VN26_x20,VN26_x50,mobilenetv3,31,0.1109911894201855
VN26_x20,VN26_x50,mobilenetv3,32,0.15019522589963258
VN26_x20,VN26_x50,mobilenetv3,33,0.1120634012216676
VN26_x20,VN26_x50,mobilenetv3,34,0.1831639932931111
VN26_x20,VN26_x50,mobilenetv3,35,0.10508692890908185
VN26_x20,VN26_x50,mobilenetv3,36,0.1745729133201235
VN26_x20,VN26_x50,mobilenetv3,37,0.19583172118742861
VN26_x20,VN26_x50,mobilenetv3,38,0.0879103409496131
VN26_x20,VN26_x50,mobilenetv3,39,0.08374110451866586
VN26_x20,VN26_x50,mobilenetv3,40,0.07647029679837361
VN26_x20,VN26_x50,mobilenetv3,41,0.1764812652849831
VN26_x20,VN26_x50,mobilenetv3,42,0.03825517723826564
VN26_x20,VN26_x50,mobilenetv3,43,0.11351770447818059
VN26_x20,VN26_x50,mobilenetv3,44,0.17346120515305222
VN26_x20,VN26_x50,mobilenetv3,45,0.2491130740562538
VN26_x20,VN26_x50,mobilenetv3,46,0.24970171775619962
VN26_x20,VN26_x50,mobilenetv3,47,0.2449439369496089
VN26_x20,VN26_x50,mobilenetv3,48,0.0836434693594423
VN26_x20,VN26_x50,mobilenetv3,49,0.10315790262459457
VN26_x20,VN26_x50,mobilenetv3,50,0.1532407090513016
VN26_x20,VN26_x50,mobilenetv3,51,0.12592651679061748
VN26_x20,VN26_x50,mobilenetv3,52,0.1555924534104123
VN26_x20,VN26_x50,mobilenetv3,53,0.13520598185497057
VN26_x20,VN26_x50,mobilenetv3,54,0.25687918978216995
VN26_x20,VN26_x50,mobilenetv3,55,0.13285873364369172
VN26_x20,VN26_x50,mobilenetv3,56,0.2084858687935853
VN26_x20,VN26_x50,mobilenetv3,57,0.1980574293328353
VN26_x20,VN26_x50,mobilenetv3,58,0.15440374266281867
VN26_x20,VN26_x50,mobilenetv3,59,0.19633909444519385
VN26_x20,VN26_x50,mobilenetv3,60,0.17533037386062902
VN26_x20,VN26_x50,mobilenetv3,61,0.03854633450645579
VN26_x20,VN26_x50,mobilenetv3,62,0.06853782000855857
VN26_x20,VN26_x50,mobilenetv3,63,0.1075174384699031
VN26_x20,VN26_x50,mobilenetv3,64,0.22463951163973894
VN26_x20,VN26_x50,mobilenetv3,65,0.23286020093808724
VN26_x20,VN26_x50,mobilenetv3,66,0.1904350065744851
VN26_x20,VN26_x50,mobilenetv3,67,0.08721847563573504
VN26_x20,VN26_x50,mobilenetv3,68,0.1317539679409043
VN26_x20,VN26_x50,mobilenetv3,69,0.21367520062713943
VN26_x20,VN26_x50,mobilenetv3,70,0.1804145534449282
VN26_x20,VN26_x50,mobilenetv3,71,0.15135950005802382
VN26_x20,VN26_x50,mobilenetv3,72,0.16087441957432083
VN26_x20,VN26_x50,mobilenetv3,73,0.1466192884760782
VN26_x20,VN26_x50,mobilenetv3,74,0.27135591720459346
VN26_x20,VN26_x50,mobilenetv3,75,0.13357538651192966
VN26_x20,VN26_x50,mobilenetv3,76,0.22011563567670425
VN26_x20,VN26_x50,mobilenetv3,77,0.18131012779106426
VN26_x20,VN26_x50,mobilenetv3,78,0.21395198437735985
VN26_x20,VN26_x50,mobilenetv3,79,0.20965138744563339
VN26_x20,VN26_x50,mobilenetv3,80,0.13728480732099702
VN26_x20,VN26_x50,mobilenetv3,81,0.17512839771769564
VN26_x20,VN26_x50,mobilenetv3,82,0.23534313113363178
VN26_x20,VN26_x50,mobilenetv3,83,0.03625150418207174
VN26_x20,VN26_x50,mobilenetv3,84,0.21604827668927964
VN26_x20,VN26_x50,mobilenetv3,85,0.033007888899828676
VN26_x20,VN26_x50,mobilenetv3,86,0.053938677979517395
VN26_x20,VN26_x50,mobilenetv3,87,0.2011320852110163
VN26_x20,VN26_x50,mobilenetv3,88,0.11085874667498667
VN26_x20,VN26_x50,mobilenetv3,89,0.1222549011842536
VN26_x20,VN26_x50,mobilenetv3,90,0.06708488745262352
VN26_x20,VN26_x50,mobilenetv3,91,0.10928628249200549
VN26_x20,VN26_x50,mobilenetv3,92,0.10074073196695882
VN26_x20,VN26_x50,mobilenetv3,93,0.05105342338840398
VN26_x20,VN26_x50,mobilenetv3,94,0.31817538983594074
VN26_x20,VN26_x50,mobilenetv3,95,0.22892043580201668
VN26_x20,VN26_x50,mobilenetv3,96,0.1646315002564359
VN26_x20,VN26_x50,mobilenetv3,97,0.2791962975889522
VN26_x20,VN26_x50,mobilenetv3,98,0.035373480344399064
VN26_x20,VN26_x50,mobilenetv3,99,0.23672415633087715
VN26_x20,VN26_x50,mobilenetv3,100,0.04939623500047
VN26_x20,VN26_x50,mobilenetv3,101,0.16327771700920543
VN26_x20,VN26_x50,mobilenetv3,102,0.11354432432121171
VN26_x20,VN26_x50,mobilenetv3,103,0.05600668611546191
VN26_x20,VN26_x50,mobilenetv3,104,0.19875811143228383
VN26_x20,VN26_x50,mobilenetv3,105,0.13106749721075459
VN26_x20,VN26_x50,mobilenetv3,106,0.157324726136052
VN26_x20,VN26_x50,mobilenetv3,107,0.23952367219845824
VN26_x20,VN26_x50,mobilenetv3,108,0.1116677960739219
VN26_x20,VN26_x50,mobilenetv3,109,0.14229525686755548
VN26_x20,VN26_x50,mobilenetv3,110,0.16879922475139617
VN26_x20,VN26_x50,mobilenetv3,111,0.20414830446529483
VN26_x20,VN26_x50,mobilenetv3,112,0.14664981326036267
VN26_x20,VN26_x50,mobilenetv3,113,0.10935725062675482
VN26_x20,VN26_x50,mobilenetv3,114,0.2464053159024273
VN26_x20,VN26_x50,mobilenetv3,115,0.14766893908583179
VN26_x20,VN26_x50,mobilenetv3,116,0.10161343224429463
VN26_x20,VN26_x50,mobilenetv3,117,0.13146434216396655
VN26_x20,VN26_x50,mobilenetv3,118,0.15606587556135168
VN26_x20,VN26_x50,mobilenetv3,119,0.1358487025205948
VN26_x20,VN26_x50,mobilenetv3,120,0.07909732959270997
VN26_x20,VN26_x50,mobilenetv3,121,0.1564351798152545
VN26_x20,VN26_x50,mobilenetv3,122,0.12867006751415017
VN26_x20,VN26_x50,mobilenetv3,123,0.18155516810344577
VN26_x20,VN26_x50,mobilenetv3,124,0.11248556101850236
VN26_x20,VN26_x50,mobilenetv3,125,0.13081955416282395
VN26_x20,VN26_x50,mobilenetv3,126,0.1825894222132369
VN26_x20,VN26_x50,mobilenetv3,127,0.20314001731532708
VN26_x20,VN26_x50,mobilenetv3,128,0.14712351168779253
VN26_x20,VN26_x50,mobilenetv3,129,0.15137607241244802
VN26_x20,VN26_x50,mobilenetv3,130,0.2348770457837659
VN26_x20,VN26_x50,mobilenetv3,131,0.17084738964507087
VN26_x20,VN26_x50,mobilenetv3,132,0.1973574444148413
VN26_x20,VN26_x50,mobilenetv3,133,0.14092924498080786
VN26_x20,VN26_x50,mobilenetv3,134,0.14549413463615393
VN26_x20,VN26_x50,mobilenetv3,135,0.17989950189491458
VN26_x20,VN26_x50,mobilenetv3,136,0.09315590150827281
VN26_x20,VN26_x50,mobilenetv3,137,0.1489568615704863
VN26_x20,VN26_x50,mobilenetv3,138,0.10892015677282936
VN26_x20,VN26_x50,mobilenetv3,139,0.19402941991683179
VN26_x20,VN26_x50,mobilenetv3,140,0.22282613565610676
VN26_x20,VN26_x50,mobilenetv3,141,0.18958854364312336
VN26_x20,VN26_x50,mobilenetv3,142,0.2626734263660004
VN26_x20,VN26_x50,mobilenetv3,143,0.12659791161304235
VN26_x20,VN26_x50,mobilenetv3,144,0.2516898652534042
VN26_x20,VN26_x50,mobilenetv3,145,0.21781083944144106
VN26_x20,VN26_x50,mobilenetv3,146,0.2712936149487129
VN26_x20,VN26_x50,mobilenetv3,147,0.14440130025569883
VN26_x20,VN26_x50,mobilenetv3,148,0.05564520923158622
VN26_x20,VN26_x50,mobilenetv3,149,0.15214874558156147
VN26_x20,VN26_x50,mobilenetv3,150,0.20202506673337758
VN26_x20,VN26_x50,mobilenetv3,151,0.14081561586253527
VN26_x20,VN26_x50,mobilenetv3,152,0.17746614642926017
VN26_x20,VN26_x50,mobilenetv3,153,0.18886505438091228
VN26_x20,VN26_x50,mobilenetv3,154,0.13629416014912119
VN26_x20,VN26_x50,mobilenetv3,155,0.25276239458659083
VN26_x20,VN26_x50,mobilenetv3,156,0.13302682880054986
VN26_x20,VN26_x50,mobilenetv3,157,0.1825302153636794
VN26_x20,VN26_x50,mobilenetv3,158,0.1997851911477155
VN26_x20,VN26_x50,mobilenetv3,159,0.22952920274056443
VN26_x20,VN26_x50,mobilenetv3,160,0.23813085845032309
VN26_x20,VN26_x50,mobilenetv3,161,0.2154810207757389
VN26_x20,VN26_x50,mobilenetv3,162,0.21425962815323332
VN26_x20,VN26_x50,mobilenetv3,163,0.19398658448402448
VN26_x20,VN26_x50,mobilenetv3,164,0.06789616697693406
VN26_x20,VN26_x50,mobilenetv3,165,0.16096582967900958
VN26_x20,VN26_x50,mobilenetv3,166,0.11986142219538808
VN26_x20,VN26_x50,mobilenetv3,167,0.20204171868342205
VN26_x20,VN26_x50,mobilenetv3,168,0.1585105859615539
VN26_x20,VN26_x50,mobilenetv3,169,0.12916000970404198
VN26_x20,VN26_x50,mobilenetv3,170,0.12532908377718385
VN26_x20,VN26_x50,mobilenetv3,171,0.18716390939067964
VN26_x20,VN26_x50,mobilenetv3,172,0.13627936233768967
VN26_x20,VN26_x50,mobilenetv3,173,0.13755790712229152
VN26_x20,VN26_x50,mobilenetv3,174,0.1265040392899831
VN26_x20,VN26_x50,mobilenetv3,175,0.12863504580026808
VN26_x20,VN26_x50,mobilenetv3,176,0.29985075661630106
VN26_x20,VN26_x50,mobilenetv3,177,0.12033670257922424
VN26_x20,VN26_x50,mobilenetv3,178,0.13492263058326867
VN26_x20,VN26_x50,mobilenetv3,179,0.2118828373261478
VN26_x20,VN26_x50,mobilenetv3,180,0.21880728827282
VN26_x20,VN26_x50,mobilenetv3,181,0.1294042277920748
VN26_x20,VN26_x50,mobilenetv3,182,0.17294263773906585
VN26_x20,VN26_x50,mobilenetv3,183,0.31474475964318566
VN26_x20,VN26_x50,mobilenetv3,184,0.1807891618968038
VN26_x20,VN26_x50,mobilenetv3,185,0.09496448083225373
VN26_x20,VN26_x50,mobilenetv3,186,0.20336695115747547
VN26_x20,VN26_x50,mobilenetv3,187,0.18948699676944977
VN26_x20,VN26_x50,mobilenetv3,188,0.12389140669986905
VN26_x20,VN26_x50,mobilenetv3,189,0.22387376559239366
VN26_x20,VN26_x50,mobilenetv3,190,0.11311925508020472
VN26_x20,VN26_x50,mobilenetv3,191,0.15948304888306886
VN26_x20,VN26_x50,mobilenetv3,192,0.2707321464508537
VN26_x20,VN26_x50,mobilenetv3,193,0.21801334023002036
VN26_x20,VN26_x50,mobilenetv3,194,0.06882156072100869
VN26_x20,VN26_x50,mobilenetv3,195,0.18192331631326183
VN26_x20,VN26_x50,mobilenetv3,196,0.22214502725486238
VN26_x20,VN26_x50,mobilenetv3,197,0.05363695364072512
VN26_x20,VN26_x50,mobilenetv3,198,0.09346370019783175
VN26_x20,VN26_x50,mobilenetv3,199,0.07709307831784795
