dataset,backbone,perturbation,severity,tag,n_pairs,n_flip,flip_rate,auc_total_drift,auc_pred_margin,firstorder_recall
PCA11,dinov2_b,shot_noise,15,shot_noise_15,8764,4759,0.5430168872660885,0.569065879250013,0.8497527386837057,0.5946627442740071
PCA11,dinov2_b,impulse_noise,0.01,impulse_noise_0_01,8764,2749,0.3136695572797809,0.5896552422750568,0.9088905600676375,0.6485994907238996
PCA11,dinov2_b,impulse_noise,0.03,impulse_noise_0_03,8764,4427,0.5051346417161113,0.5889561971133286,0.8618391690497956,0.5565845945335441
PCA11,dinov2_b,impulse_noise,0.05,impulse_noise_0_05,8764,5342,0.6095390232770425,0.6278200813070929,0.8477192198562782,0.5043055035567203
PCA11,dinov2_b,motion_blur,5,motion_blur_5,8764,1344,0.15335463258785942,0.5547730353934026,0.9208050555127711,0.6733630952380952
PCA11,dinov2_b,motion_blur,9,motion_blur_9,8764,3176,0.3623916020082154,0.5639740677666608,0.8548276804018686,0.5692695214105793
PCA11,dinov2_b,motion_blur,15,motion_blur_15,8764,5643,0.6438840712003652,0.6612097012441032,0.797072906164122,0.42441963494595075
PCA11,dinov2_b,zoom_blur,1.05,zoom_blur_1_05,8764,2552,0.29119123687813786,0.5050733538282665,0.8789254340370645,0.4525862068965517
PCA11,dinov2_b,zoom_blur,1.1,zoom_blur_1_1,8764,3725,0.42503423094477405,0.5476485826659439,0.8655477876589448,0.39167785234899327
PCA11,dinov2_b,zoom_blur,1.2,zoom_blur_1_2,8764,4228,0.48242811501597443,0.6251571314692175,0.8402087410878014,0.3651844843897824
PCA11,dinov2_b,contrast,0.5,contrast_0_5,8764,748,0.08534915563669557,0.6014735235411529,0.9842160598588918,0.8850267379679144
PCA11,dinov2_b,contrast,0.75,contrast_0_75,8764,219,0.024988589685075308,0.6127127135150733,0.9979998450320757,0.9726027397260274
PCA11,dinov2_b,contrast,1.25,contrast_1_25,8764,210,0.023961661341853034,0.5807021499270739,0.998926149838004,0.9619047619047619
PCA11,dinov2_b,contrast,1.5,contrast_1_5,8764,413,0.04712460063897764,0.5803263183745375,0.9905722386700002,0.9322033898305084
PCA11,dinov2_b,pixelate,0.5,pixelate_0_5,8764,1579,0.18016887266088544,0.5751751745134359,0.9190712478454384,0.6833438885370487
PCA11,dinov2_b,pixelate,0.33,pixelate_0_33,8764,2259,0.2577590141487905,0.5483538899317751,0.8627442574054283,0.5745905267817618
PCA11,dinov2_b,pixelate,0.25,pixelate_0_25,8764,3070,0.350296668188042,0.5583234080333719,0.8543006010098063,0.5276872964169381
PCA11,dinov2_b,scratch,mild,scratch_mild,8764,904,0.10314924691921497,0.6601320256029183,0.9788391711139633,0.8816371681415929
PCA11,dinov2_b,scratch,moderate,scratch_moderate,8764,870,0.09926973984481972,0.6093972142380799,0.9718829083051582,0.8206896551724138
PCA11,dinov2_b,scratch,severe,scratch_severe,8764,740,0.08443633044272023,0.5661412721295572,0.9657103015278489,0.8202702702702702
PCA11,dinov2_b,rotation,45,rotation_45,8764,1735,0.19796896394340482,0.6095393599919313,0.9004284842170949,0.699135446685879
PCA11,dinov2_b,rotation,90,rotation_90,8764,587,0.06697854860794158,0.6229185239106073,0.9679849513500179,0.8126064735945485
PCA11,dinov2_b,rotation,135,rotation_135,8764,1721,0.19637151985394796,0.6011830869112069,0.9029902063385349,0.674026728646136
PCA11,dinov2_b,rotation,180,rotation_180,8764,413,0.04712460063897764,0.6131502425511668,0.9687578556221103,0.8571428571428571
PCA11,dinov2_b,compound,mild,compound_mild,8764,6729,0.7678000912825194,0.6914443442753742,0.7942637080399007,0.42101352355476296
PCA11,dinov2_b,compound,moderate,compound_moderate,8764,8051,0.9186444545869465,0.8724190438827649,0.751895132764252,0.44615575704881383
PCA11,dinov2_b,compound,severe,compound_severe,8764,8139,0.9286855317206755,0.9479135028873327,0.5904180857599214,0.42277921120530776
PCA11,dinov2_b,compound_optical,mild,compound_optical_mild,8764,2313,0.26392058420812414,0.5393545395891728,0.8824172753826227,0.5944660613921314
PCA11,dinov2_b,compound_optical,moderate,compound_optical_moderate,8764,6167,0.7036741214057508,0.6092728141306851,0.8265902100183077,0.45954272742013946
PCA11,dinov2_b,compound_optical,severe,compound_optical_severe,8764,7355,0.8392286627110909,0.8314455146313469,0.7767447201369848,0.46240652617267164
PCA11,dinov2_b,compound_digital,mild,compound_digital_mild,8764,1676,0.1912368781378366,0.592465643300452,0.9150715081323371,0.6426014319809069
PCA11,dinov2_b,compound_digital,moderate,compound_digital_moderate,8764,4535,0.5174577818347786,0.6275936119141654,0.8176465174702003,0.44255788313120176
PCA11,dinov2_b,compound_digital,severe,compound_digital_severe,8764,3620,0.41305340027384757,0.5054218882912452,0.8304846390795906,0.5265193370165746
PCA11,dinov2_b,compound_field,mild,compound_field_mild,8764,2915,0.3326106800547695,0.5183037255199244,0.8480042768742336,0.45660377358490567
PCA11,dinov2_b,compound_field,moderate,compound_field_moderate,8764,4760,0.5431309904153354,0.5269572077082582,0.8284313900385328,0.3983193277310924
PCA11,dinov2_b,compound_field,severe,compound_field_severe,8764,6479,0.7392743039707896,0.6341719063407346,0.8491103558610329,0.4233678036734064
PCA11,mobilenetv3,gaussian_blur,2,blur_2,8747,2646,0.30250371555962047,0.587124733154658,0.8485253213634978,0.5774754346182918
PCA11,mobilenetv3,gaussian_blur,4,blur_4,8747,4050,0.4630158911626843,0.6168127804193377,0.8463623484388512,0.49358024691358027
PCA11,mobilenetv3,gaussian_blur,6,blur_6,8747,4857,0.5552760946610267,0.7315432156593749,0.8339674590459375,0.4576899320568252
PCA11,mobilenetv3,gaussian_blur,8,blur_8,8747,5399,0.6172401966388477,0.7825824199047436,0.8193370359527175,0.4482311539173921
PCA11,mobilenetv3,gaussian_blur,10,blur_10,8747,6545,0.7482565451011776,0.7838445360804713,0.832839511826529,0.44644766997708174
PCA11,mobilenetv3,gaussian_blur,12,blur_12,8747,7831,0.8952783811592546,0.8314022787053359,0.8413531430062695,0.4431107138296514
PCA11,mobilenetv3,defocus_blur,3,defocus_3,8747,2117,0.242025837429976,0.5900644855158734,0.8632345638375258,0.6192725555030704
PCA11,mobilenetv3,defocus_blur,5,defocus_5,8747,3372,0.38550360123470906,0.5931377693177742,0.8360057932632625,0.5258007117437722
PCA11,mobilenetv3,defocus_blur,8,defocus_8,8747,4356,0.4979993140505316,0.6435378714161761,0.8353148574417286,0.48921028466483013
PCA11,mobilenetv3,defocus_blur,11,defocus_11,8747,4679,0.5349262604321482,0.73867192646993,0.8190500222442038,0.4297926907458859
PCA11,mobilenetv3,defocus_blur,15,defocus_15,8747,5635,0.6442208757288214,0.7816742244008368,0.8109036092362506,0.4237799467613132
PCA11,mobilenetv3,resize,1.33,resize_1_33,8747,963,0.1100948896764605,0.5675949894290175,0.9586905909184534,0.7912772585669782
PCA11,mobilenetv3,resize,1.67,resize_1_67,8747,2082,0.2380244655310392,0.5800299858826379,0.8952268326447606,0.6162343900096061
PCA11,mobilenetv3,resize,2.0,resize_2_0,8747,3340,0.38184520406996686,0.6056696575408458,0.8527292742054268,0.5431137724550898
PCA11,mobilenetv3,illumination,0.7,brightness_0_7,8747,401,0.04584428947067566,0.6276040966359562,0.9937315230973609,0.9102244389027432
PCA11,mobilenetv3,illumination,0.85,brightness_0_85,8747,210,0.02400823139362067,0.6891676009750275,0.9961350312644678,0.9285714285714286
PCA11,mobilenetv3,illumination,1.15,brightness_1_15,8747,194,0.022179032811249572,0.6901952169673389,0.9920302877991806,0.8917525773195877
PCA11,mobilenetv3,illumination,1.3,brightness_1_3,8747,376,0.04298616668572082,0.707514957922107,0.9733931353685596,0.8218085106382979
PCA11,mobilenetv3,jpeg,10,jpeg_10,8747,2872,0.3283411455356122,0.6359128489302436,0.8778757186036863,0.5584958217270195
PCA11,mobilenetv3,jpeg,20,jpeg_20,8747,1823,0.20841431347890704,0.6859820896922404,0.9210821320611874,0.6829402084476138
PCA11,mobilenetv3,jpeg,30,jpeg_30,8747,1396,0.15959757631187835,0.6733598902201872,0.9518243819233607,0.7657593123209169
PCA11,mobilenetv3,jpeg,50,jpeg_50,8747,1039,0.11878358294272322,0.6818161499146169,0.9699643333951001,0.8171318575553417
PCA11,mobilenetv3,jpeg,70,jpeg_70,8747,761,0.08700125757402538,0.6360137303355775,0.9770273076438301,0.8528252299605782
PCA11,mobilenetv3,red_channel_shift,-45,color_shift_-45,8747,582,0.06653709843374872,0.6141101802808484,0.9572759431232547,0.8247422680412371
PCA11,mobilenetv3,red_channel_shift,-30,color_shift_-30,8747,361,0.04127129301474791,0.6135250149801179,0.9813734538437299,0.889196675900277
PCA11,mobilenetv3,red_channel_shift,30,color_shift_30,8747,429,0.049045386989825086,0.6412428238588372,0.9821117009142978,0.8578088578088578
PCA11,mobilenetv3,red_channel_shift,45,color_shift_45,8747,628,0.07179604435806562,0.6170991140542393,0.9732508003950786,0.8136942675159236
PCA11,mobilenetv3,green_channel_shift,-45,green_channel_shift_-45,8747,1364,0.15593917914713615,0.6158750009433577,0.9681922646263132,0.8797653958944281
PCA11,mobilenetv3,green_channel_shift,-30,green_channel_shift_-30,8747,848,0.09694752486566822,0.6426841258864867,0.989070147403421,0.9268867924528302
PCA11,mobilenetv3,green_channel_shift,30,green_channel_shift_30,8747,564,0.06447925002858122,0.6032566868000864,0.9866623678392238,0.8882978723404256
PCA11,mobilenetv3,green_channel_shift,45,green_channel_shift_45,8747,757,0.0865439579284326,0.5985519382715845,0.9784506061903668,0.8665785997357992
PCA11,mobilenetv3,blue_channel_shift,-45,blue_channel_shift_-45,8747,741,0.08471475934606151,0.6689438892490551,0.9780321641360072,0.8299595141700404
PCA11,mobilenetv3,blue_channel_shift,-30,blue_channel_shift_-30,8747,479,0.05476163255973476,0.6474869027454997,0.987410021078828,0.8893528183716075
PCA11,mobilenetv3,blue_channel_shift,30,blue_channel_shift_30,8747,525,0.06002057848405167,0.5740801102732507,0.9948037205638762,0.9333333333333333
PCA11,mobilenetv3,blue_channel_shift,45,blue_channel_shift_45,8747,787,0.08997370527037842,0.5782668903603149,0.9921783313007222,0.9339263024142312
PCA11,mobilenetv3,gaussian_noise,0.02,gaussian_noise_0_02,8747,442,0.0505316108380016,0.7122716784578881,0.9836423023801286,0.8574660633484162
PCA11,mobilenetv3,gaussian_noise,0.05,gaussian_noise_0_05,8747,966,0.11043786441065508,0.7002429738735567,0.9422921417914796,0.7670807453416149
PCA11,mobilenetv3,gaussian_noise,0.1,gaussian_noise_0_1,8747,2371,0.2710643649251172,0.720589474606112,0.9285339318098713,0.687051876845213
PCA11,mobilenetv3,shot_noise,60,shot_noise_60,8747,2438,0.27872413398879614,0.744908701724466,0.9303868284054799,0.6800656275635767
PCA11,mobilenetv3,shot_noise,30,shot_noise_30,8747,3565,0.40756830913456044,0.7536469427292554,0.921857676507795,0.6384291725105189
PCA11,mobilenetv3,shot_noise,15,shot_noise_15,8747,4277,0.4889676460500743,0.7527116845266211,0.9148459660668714,0.5994856207622165
PCA11,mobilenetv3,impulse_noise,0.01,impulse_noise_0_01,8747,1418,0.16211272436263863,0.765070788399582,0.9115875819170747,0.6283497884344147
PCA11,mobilenetv3,impulse_noise,0.03,impulse_noise_0_03,8747,2852,0.3260546473076483,0.7715495398077863,0.8731863834970802,0.5613604488078542
PCA11,mobilenetv3,impulse_noise,0.05,impulse_noise_0_05,8747,3455,0.3949925688807591,0.7582591148696173,0.8716314826300355,0.5560057887120116
PCA11,mobilenetv3,motion_blur,5,motion_blur_5,8747,1381,0.15788270264090545,0.5597947632260717,0.9303760373856985,0.7552498189717596
PCA11,mobilenetv3,motion_blur,9,motion_blur_9,8747,2710,0.3098205098891048,0.5289515698701794,0.8621314929399089,0.6077490774907749
PCA11,mobilenetv3,motion_blur,15,motion_blur_15,8747,4406,0.5037155596204413,0.5892076081463331,0.8334392076813435,0.5267816613708579
PCA11,mobilenetv3,zoom_blur,1.05,zoom_blur_1_05,8747,2048,0.23413741854350062,0.5751373295571167,0.9027335586468129,0.67578125
PCA11,mobilenetv3,zoom_blur,1.1,zoom_blur_1_1,8747,3528,0.40333828741282723,0.5925081215982593,0.9155839860374118,0.6091269841269841
PCA11,mobilenetv3,zoom_blur,1.2,zoom_blur_1_2,8747,4530,0.5178918486338173,0.6820402910326697,0.8695508194781869,0.582560706401766
PCA11,mobilenetv3,contrast,0.5,contrast_0_5,8747,951,0.10872299073968218,0.585861794368381,0.9463231434168565,0.6855941114616193
PCA11,mobilenetv3,contrast,0.75,contrast_0_75,8747,365,0.04172859266034069,0.5638380351895614,0.9837446844673681,0.8082191780821918
PCA11,mobilenetv3,contrast,1.25,contrast_1_25,8747,157,0.017949011089516406,0.49492522040885933,0.9959121478834077,0.9426751592356688
PCA11,mobilenetv3,contrast,1.5,contrast_1_5,8747,315,0.036012347090431,0.5137620101804162,0.9865297731996023,0.8984126984126984
PCA11,mobilenetv3,pixelate,0.5,pixelate_0_5,8747,2533,0.28958500057162456,0.6511955289629736,0.9105189039280785,0.648243189893407
PCA11,mobilenetv3,pixelate,0.33,pixelate_0_33,8747,3232,0.36949811363896196,0.635993616644076,0.9063447573225137,0.6333539603960396
PCA11,mobilenetv3,pixelate,0.25,pixelate_0_25,8747,6300,0.7202469418086201,0.7307098423077173,0.7937776739901792,0.37444444444444447
PCA11,mobilenetv3,scratch,mild,scratch_mild,8747,716,0.08185663656110667,0.6787105169980292,0.9794834819543542,0.8393854748603352
PCA11,mobilenetv3,scratch,moderate,scratch_moderate,8747,1483,0.1695438436035212,0.6413795593822499,0.9534504115660303,0.73229939312205
PCA11,mobilenetv3,scratch,severe,scratch_severe,8747,3259,0.37258488624671315,0.757725774196059,0.9073305745828774,0.49493709726910096
PCA11,mobilenetv3,rotation,45,rotation_45,8747,1797,0.20544186578255402,0.5703868557908265,0.9415866572184658,0.7957707289927657
PCA11,mobilenetv3,rotation,90,rotation_90,8747,550,0.06287870126900652,0.548964477025963,0.975978351281511,0.8363636363636363
PCA11,mobilenetv3,rotation,135,rotation_135,8747,1857,0.21230136046644563,0.5849035110549422,0.9410707377177946,0.7937533656435111
PCA11,mobilenetv3,rotation,180,rotation_180,8747,331,0.0378415456728021,0.590629235925241,0.98423266573237,0.8580060422960725
PCA11,mobilenetv3,compound,mild,compound_mild,8747,4919,0.5623642391677146,0.6668614098022234,0.8287308206954758,0.469201057125432
PCA11,mobilenetv3,compound,moderate,compound_moderate,8747,7885,0.901451926374757,0.8312662298969966,0.6935249607539941,0.43855421686746987
PCA11,mobilenetv3,compound,severe,compound_severe,8747,8144,0.9310620784268893,0.9730892850743011,0.8403966985635021,0.5416257367387033
PCA11,mobilenetv3,compound_optical,mild,compound_optical_mild,8747,2846,0.3253686978392592,0.5907400367959359,0.8455511488875416,0.573085031623331
PCA11,mobilenetv3,compound_optical,moderate,compound_optical_moderate,8747,4627,0.528981365039442,0.6753665169194742,0.8409221097777712,0.47827966284849793
PCA11,mobilenetv3,compound_optical,severe,compound_optical_severe,8747,6232,0.7124728478335429,0.8624751172043477,0.8027394043951949,0.4420731707317073
PCA11,mobilenetv3,compound_digital,mild,compound_digital_mild,8747,2394,0.27369383788727564,0.6669910780939967,0.9004486924325873,0.6186299081035923
PCA11,mobilenetv3,compound_digital,moderate,compound_digital_moderate,8747,4293,0.4907968446324454,0.6799541363427123,0.846857401241419,0.4782203587235034
PCA11,mobilenetv3,compound_digital,severe,compound_digital_severe,8747,6211,0.7100720246941808,0.8276172337467818,0.8056254625074979,0.4020286588311061
PCA11,mobilenetv3,compound_field,mild,compound_field_mild,8747,2589,0.2959871956099234,0.5772006343574403,0.8677390829942202,0.6334492081884897
PCA11,mobilenetv3,compound_field,moderate,compound_field_moderate,8747,3667,0.41922945009717616,0.5439505678438682,0.8962463147587871,0.6651213526043087
PCA11,mobilenetv3,compound_field,severe,compound_field_severe,8747,4985,0.5699096833199955,0.7108216195636351,0.8452658880415835,0.5715145436308927
PCA11,hrnet32,gaussian_blur,2,blur_2,9044,2309,0.25530738611233966,0.6330806826391548,0.7963375616475088,0.5465569510610654
PCA11,hrnet32,gaussian_blur,4,blur_4,9044,5379,0.5947589562140646,0.6853217517367702,0.8165268551060196,0.5610708310094813
PCA11,hrnet32,gaussian_blur,6,blur_6,9044,6631,0.7331932773109243,0.6883091218499703,0.8423136928027024,0.6163474589051425
PCA11,hrnet32,gaussian_blur,8,blur_8,9044,7505,0.8298319327731093,0.7227359797821595,0.8389637577547392,0.6097268487674884
PCA11,hrnet32,gaussian_blur,10,blur_10,9044,8056,0.8907563025210085,0.7528971038761062,0.8594604971676001,0.5919811320754716
PCA11,hrnet32,gaussian_blur,12,blur_12,9044,8377,0.92624944714728,0.7843063367444845,0.8855007258218807,0.5918586606183598
PCA11,hrnet32,defocus_blur,3,defocus_3,9044,1582,0.17492260061919504,0.6123751406621192,0.8556288227821637,0.6169405815423514
PCA11,hrnet32,defocus_blur,5,defocus_5,9044,3473,0.38401149933657674,0.6593707242211024,0.8089844869902616,0.5151166138784912
PCA11,hrnet32,defocus_blur,8,defocus_8,9044,5579,0.6168730650154799,0.7088218626487133,0.8090387913653732,0.5011650833482703
PCA11,hrnet32,defocus_blur,11,defocus_11,9044,7024,0.7766475011057055,0.7384368163467827,0.8452469186269425,0.5300398633257403
PCA11,hrnet32,defocus_blur,15,defocus_15,9044,7812,0.8637770897832817,0.7337548044633297,0.841307350163917,0.561699948796723
PCA11,hrnet32,resize,1.33,resize_1_33,9044,739,0.08171163202122954,0.631505060371705,0.9537491069093647,0.7713125845737483
PCA11,hrnet32,resize,1.67,resize_1_67,9044,1653,0.18277310924369747,0.6492255709372667,0.9219951048196073,0.7120387174833636
PCA11,hrnet32,resize,2.0,resize_2_0,9044,2658,0.29389650597080935,0.633093648940956,0.8961857402043645,0.698645598194131
PCA11,hrnet32,illumination,0.7,brightness_0_7,9044,687,0.07596196373286157,0.6837796378808202,0.9828624697126536,0.8748180494905385
PCA11,hrnet32,illumination,0.85,brightness_0_85,9044,343,0.037925696594427245,0.6937400044162345,0.9925125056836402,0.9125364431486881
PCA11,hrnet32,illumination,1.15,brightness_1_15,9044,436,0.04820875718708536,0.6014897598990485,0.992753167524982,0.9220183486238532
PCA11,hrnet32,illumination,1.3,brightness_1_3,9044,970,0.10725342768686422,0.6011024313757537,0.9755603451578058,0.8268041237113402
PCA11,hrnet32,jpeg,10,jpeg_10,9044,2046,0.22622733303847856,0.6263775057082361,0.9291071014005676,0.7287390029325513
PCA11,hrnet32,jpeg,20,jpeg_20,9044,1481,0.16375497567448033,0.6581408493658891,0.9566673925074837,0.7933828494260635
PCA11,hrnet32,jpeg,30,jpeg_30,9044,1317,0.14562140645731977,0.683926501349831,0.9687895367140967,0.8458618071374335
PCA11,hrnet32,jpeg,50,jpeg_50,9044,1148,0.12693498452012383,0.6843090181064642,0.9787221907444867,0.8832752613240418
PCA11,hrnet32,jpeg,70,jpeg_70,9044,944,0.10437859354268023,0.6710752772546558,0.9858241786984725,0.8898305084745762
PCA11,hrnet32,red_channel_shift,-45,color_shift_-45,9044,728,0.0804953560371517,0.6017369700405415,0.9674424451210166,0.8447802197802198
PCA11,hrnet32,red_channel_shift,-30,color_shift_-30,9044,469,0.05185758513931889,0.6172788701225236,0.9857347995549117,0.9104477611940298
PCA11,hrnet32,red_channel_shift,30,color_shift_30,9044,380,0.04201680672268908,0.6123241361714535,0.9832230767361618,0.8552631578947368
