backbone,backbone_label,condition,condition_label,severity_rank,reference_dataset,target_dataset,target_tag,n_reference,n_target,ref_centroid_cosine,ref_mmd_rbf
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,blur_6,2942,2942,0.38344359397888184,0.21230578422546387
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,blur_8,2942,2942,0.4480407238006592,0.26976603269577026
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,blur_10,2942,2942,0.49823689460754395,0.2945176959037781
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,blur_12,2942,2942,0.5715673565864563,0.3240419626235962
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,defocus_3,2942,2942,0.06739890575408936,0.043087661266326904
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,defocus_5,2942,2942,0.15918314456939697,0.0874822735786438
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,defocus_8,2942,2942,0.26332712173461914,0.1435680389404297
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,defocus_11,2942,2942,0.34176307916641235,0.18932563066482544
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,defocus_15,2942,2942,0.4166185259819031,0.2305247187614441
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,resize_1_33,2942,2942,0.029127061367034912,0.02111363410949707
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,resize_1_67,2942,2942,0.043924808502197266,0.027015388011932373
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,resize_2_0,2942,2942,0.05579257011413574,0.03477609157562256
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,brightness_0_7,2942,2942,0.001352846622467041,0.001293182373046875
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,brightness_0_85,2942,2942,0.0006008744239807129,0.0012608766555786133
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,brightness_1_15,2942,2942,0.0008696913719177246,0.0018445849418640137
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,brightness_1_3,2942,2942,0.0042983293533325195,0.002945423126220703
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,jpeg_10,2942,2942,0.18286806344985962,0.10479921102523804
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,jpeg_20,2942,2942,0.11898434162139893,0.0668179988861084
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,jpeg_30,2942,2942,0.08969354629516602,0.048198401927948
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,jpeg_50,2942,2942,0.06632566452026367,0.039453327655792236
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,jpeg_70,2942,2942,0.04202842712402344,0.02837008237838745
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,color_shift_-45,2942,2942,0.016270339488983154,0.012902140617370605
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,color_shift_-30,2942,2942,0.008362889289855957,0.0058931708335876465
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,color_shift_30,2942,2942,0.0025603771209716797,0.002360105514526367
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,color_shift_45,2942,2942,0.005084037780761719,0.004395127296447754
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,green_channel_shift_-45,2942,2942,0.006280064582824707,0.005014777183532715
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,green_channel_shift_-30,2942,2942,0.002602219581604004,0.0026532411575317383
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,green_channel_shift_30,2942,2942,0.014062941074371338,0.00775223970413208
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,green_channel_shift_45,2942,2942,0.03318893909454346,0.020435214042663574
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,blue_channel_shift_-45,2942,2942,0.03025120496749878,0.021702170372009277
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,blue_channel_shift_-30,2942,2942,0.012777209281921387,0.009175240993499756
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,blue_channel_shift_30,2942,2942,0.0023277997970581055,0.002943098545074463
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,blue_channel_shift_45,2942,2942,0.005532383918762207,0.003468036651611328
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,gaussian_noise_0_02,2942,2942,0.012463927268981934,0.008776962757110596
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,gaussian_noise_0_05,2942,2942,0.07639503479003906,0.045714497566223145
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,gaussian_noise_0_1,2942,2942,0.19375860691070557,0.11173385381698608
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,shot_noise_60,2942,2942,0.1702495813369751,0.09610235691070557
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,shot_noise_30,2942,2942,0.25658005475997925,0.1383504867553711
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,shot_noise_15,2942,2942,0.3665609359741211,0.22041577100753784
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,impulse_noise_0_01,2942,2942,0.17241519689559937,0.11647915840148926
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,impulse_noise_0_03,2942,2942,0.23401081562042236,0.16326892375946045
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,impulse_noise_0_05,2942,2942,0.30514466762542725,0.21326810121536255
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,motion_blur_5,2942,2942,0.0377734899520874,0.026447534561157227
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,motion_blur_9,2942,2942,0.13867294788360596,0.1035413146018982
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,motion_blur_15,2942,2942,0.22742605209350586,0.16340899467468262
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,zoom_blur_1_05,2942,2942,0.1428546905517578,0.09402567148208618
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,zoom_blur_1_1,2942,2942,0.3165062665939331,0.21228402853012085
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,zoom_blur_1_2,2942,2942,0.4258318543434143,0.2928789258003235
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,contrast_0_5,2942,2942,0.031808555126190186,0.020730137825012207
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,contrast_0_75,2942,2942,0.004553318023681641,0.0032091140747070312
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,contrast_1_25,2942,2942,0.0026210546493530273,0.002360820770263672
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,contrast_1_5,2942,2942,0.010135114192962646,0.00768667459487915
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,pixelate_0_5,2942,2942,0.05686062574386597,0.04007589817047119
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,pixelate_0_33,2942,2942,0.12716573476791382,0.07656383514404297
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,pixelate_0_25,2942,2942,0.16587722301483154,0.09576749801635742
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,scratch_mild,2942,2942,0.2178640365600586,0.15044564008712769
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,scratch_moderate,2942,2942,0.21797871589660645,0.14382094144821167
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,scratch_severe,2942,2942,0.28164613246917725,0.18789607286453247
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,rotation_45,2942,2942,0.19667649269104004,0.13876885175704956
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,rotation_90,2942,2942,0.024538695812225342,0.016132056713104248
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,rotation_135,2942,2942,0.194338858127594,0.1361980438232422
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,rotation_180,2942,2942,0.006041169166564941,0.004498720169067383
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,compound_mild,2942,2942,0.40934282541275024,0.24438488483428955
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,compound_moderate,2942,2942,0.6653039455413818,0.42874646186828613
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,compound_severe,2942,2942,0.6952863335609436,0.47802525758743286
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,compound_optical_mild,2942,2942,0.07411307096481323,0.04433715343475342
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,compound_optical_moderate,2942,2942,0.30402904748916626,0.17251640558242798
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,compound_optical_severe,2942,2942,0.45887506008148193,0.26395827531814575
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,compound_digital_mild,2942,2942,0.09143871068954468,0.06096106767654419
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,compound_digital_moderate,2942,2942,0.23166930675506592,0.13686001300811768
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,compound_digital_severe,2942,2942,0.22025799751281738,0.12356728315353394
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,compound_field_mild,2942,2942,0.16466408967971802,0.0976870059967041
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,compound_field_moderate,2942,2942,0.3235665559768677,0.1968865990638733
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,compound_field_severe,2942,2942,0.47166144847869873,0.2618992328643799
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,blur_2,2121,2121,0.06283116340637207,0.043124616146087646
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,blur_4,2121,2121,0.39029645919799805,0.19097977876663208
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,blur_6,2121,2121,0.566741943359375,0.27725911140441895
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,blur_8,2121,2121,0.6625890731811523,0.338714063167572
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,blur_10,2121,2121,0.7020120620727539,0.35221725702285767
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,blur_12,2121,2121,0.7425726652145386,0.37391072511672974
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,defocus_3,2121,2121,0.07289332151412964,0.05495184659957886
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,defocus_5,2121,2121,0.2039405107498169,0.12981104850769043
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,defocus_8,2121,2121,0.3303912878036499,0.18466800451278687
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,defocus_11,2121,2121,0.4352302551269531,0.23106402158737183
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,defocus_15,2121,2121,0.540316104888916,0.2833845615386963
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,resize_1_33,2121,2121,0.012373924255371094,0.010919034481048584
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,resize_1_67,2121,2121,0.044965505599975586,0.03509795665740967
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,resize_2_0,2121,2121,0.06962686777114868,0.053994596004486084
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,brightness_0_7,2121,2121,0.0004163384437561035,0.0018500089645385742
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,brightness_0_85,2121,2121,0.00015026330947875977,0.0018791556358337402
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,brightness_1_15,2121,2121,0.000245511531829834,0.0009546875953674316
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,brightness_1_3,2121,2121,0.0004284977912902832,0.0012515783309936523
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,jpeg_10,2121,2121,0.2673530578613281,0.14165794849395752
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,jpeg_20,2121,2121,0.1606791615486145,0.09560811519622803
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,jpeg_30,2121,2121,0.10275900363922119,0.06351304054260254
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,jpeg_50,2121,2121,0.05784374475479126,0.03831249475479126
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,jpeg_70,2121,2121,0.03161245584487915,0.023303985595703125
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,color_shift_-45,2121,2121,0.023166775703430176,0.018796265125274658
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,color_shift_-30,2121,2121,0.014001190662384033,0.01341557502746582
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,color_shift_30,2121,2121,0.010228276252746582,0.00874263048171997
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,color_shift_45,2121,2121,0.018689632415771484,0.019500553607940674
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,green_channel_shift_-45,2121,2121,0.02639979124069214,0.023881614208221436
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,green_channel_shift_-30,2121,2121,0.0160444974899292,0.01437157392501831
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,green_channel_shift_30,2121,2121,0.03354322910308838,0.0296328067779541
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,green_channel_shift_45,2121,2121,0.05248373746871948,0.043546319007873535
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,blue_channel_shift_-45,2121,2121,0.02149796485900879,0.01798272132873535
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,blue_channel_shift_-30,2121,2121,0.010898947715759277,0.008865773677825928
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,blue_channel_shift_30,2121,2121,0.014977812767028809,0.016279518604278564
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,blue_channel_shift_45,2121,2121,0.028871774673461914,0.023427844047546387
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,gaussian_noise_0_02,2121,2121,0.009593665599822998,0.00940316915512085
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,gaussian_noise_0_05,2121,2121,0.04539233446121216,0.03564167022705078
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,gaussian_noise_0_1,2121,2121,0.13885951042175293,0.0828445553779602
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,shot_noise_60,2121,2121,0.09945487976074219,0.06514626741409302
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,shot_noise_30,2121,2121,0.17456555366516113,0.11182689666748047
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,shot_noise_15,2121,2121,0.3128868341445923,0.18957304954528809
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,impulse_noise_0_01,2121,2121,0.07574784755706787,0.06759798526763916
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,impulse_noise_0_03,2121,2121,0.14678025245666504,0.11845588684082031
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,impulse_noise_0_05,2121,2121,0.1996670365333557,0.1494082808494568
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,motion_blur_5,2121,2121,0.029313325881958008,0.026119768619537354
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,motion_blur_9,2121,2121,0.15012800693511963,0.10015356540679932
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,motion_blur_15,2121,2121,0.2866792678833008,0.18198305368423462
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,zoom_blur_1_05,2121,2121,0.13096094131469727,0.08975011110305786
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,zoom_blur_1_1,2121,2121,0.3307402729988098,0.22582048177719116
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,zoom_blur_1_2,2121,2121,0.4678494930267334,0.31531065702438354
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,contrast_0_5,2121,2121,0.0070514678955078125,0.010248720645904541
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,contrast_0_75,2121,2121,0.0008283257484436035,0.001447439193725586
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,contrast_1_25,2121,2121,0.0006545782089233398,0.0016803145408630371
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,contrast_1_5,2121,2121,0.0025151968002319336,0.0024086833000183105
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,pixelate_0_5,2121,2121,0.06195962429046631,0.04568123817443848
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,pixelate_0_33,2121,2121,0.24088478088378906,0.1347396969795227
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,pixelate_0_25,2121,2121,0.3694998025894165,0.19634085893630981
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,scratch_mild,2121,2121,0.10932385921478271,0.08408963680267334
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,scratch_moderate,2121,2121,0.14785194396972656,0.11095917224884033
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,scratch_severe,2121,2121,0.1739066243171692,0.12654322385787964
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,rotation_45,2121,2121,0.12816178798675537,0.0931428074836731
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,rotation_90,2121,2121,0.006957650184631348,0.0058920979499816895
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,rotation_135,2121,2121,0.13116270303726196,0.09348136186599731
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,rotation_180,2121,2121,0.001383364200592041,0.0018115043640136719
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,compound_mild,2121,2121,0.6516122817993164,0.3607351779937744
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,compound_moderate,2121,2121,0.7856934666633606,0.4495711922645569
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,compound_severe,2121,2121,0.8299278020858765,0.49075794219970703
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,compound_optical_mild,2121,2121,0.073966383934021,0.04866820573806763
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,compound_optical_moderate,2121,2121,0.42969459295272827,0.22342658042907715
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,compound_optical_severe,2121,2121,0.6384001970291138,0.3261047601699829
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,compound_digital_mild,2121,2121,0.11543959379196167,0.07116848230361938
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,compound_digital_moderate,2121,2121,0.3957540988922119,0.2046496868133545
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,compound_digital_severe,2121,2121,0.4639401435852051,0.23125696182250977
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,compound_field_mild,2121,2121,0.19181156158447266,0.1165233850479126
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,compound_field_moderate,2121,2121,0.47407323122024536,0.2689993977546692
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,compound_field_severe,2121,2121,0.6312146782875061,0.3226533532142639
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BD11,BD11,blur_2,440,440,0.05454123020172119,0.05438274145126343
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BD11,BD11,blur_4,440,440,0.2333376407623291,0.16863739490509033
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BD11,BD11,blur_6,440,440,0.43321776390075684,0.2557218074798584
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BD11,BD11,blur_8,440,440,0.6162979006767273,0.3369525671005249
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BD11,BD11,blur_10,440,440,0.7280817031860352,0.41425180435180664
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BD11,BD11,blur_12,440,440,0.790335476398468,0.4642874002456665
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BD11,BD11,defocus_3,440,440,0.11934638023376465,0.10578680038452148
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BD11,BD11,defocus_5,440,440,0.20888113975524902,0.1724974513053894
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BD11,BD11,defocus_8,440,440,0.30145466327667236,0.21644949913024902
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BD11,BD11,defocus_11,440,440,0.42889928817749023,0.2836260199546814
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BD11,BD11,defocus_15,440,440,0.5417554974555969,0.33965301513671875
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BD11,BD11,resize_1_33,440,440,0.024547100067138672,0.023960769176483154
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BD11,BD11,resize_1_67,440,440,0.04403036832809448,0.0417170524597168
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BD11,BD11,resize_2_0,440,440,0.0624728798866272,0.05586916208267212
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BD11,BD11,brightness_0_7,440,440,0.0018526315689086914,0.0019401311874389648
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BD11,BD11,brightness_0_85,440,440,0.0008714795112609863,0.0009185075759887695
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BD11,BD11,brightness_1_15,440,440,0.0008178949356079102,0.0008854866027832031
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BD11,BD11,brightness_1_3,440,440,0.0024092793464660645,0.002606034278869629
dinov2_b,DINOv2-B,TierB_synth,Tier-B synthetic,1,BD11,BD11,jpeg_10,440,440,0.11660921573638916,0.10226541757583618
